conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
582671805644607488,Mon Mar 30 22:32:38 +0000 2015,2,There's a rich blonde girl aura radiating around wendy she fits the blonde hair so much http://t.co/Bvvzk5YMJV,582671805644607488,https://pbs.twimg.com/media/CBYQ53PUcAEuSFR.jpg,,en,,0,0,1,https://x.com/wendysunbae/status/582671805644607488,2703449995,wendysunbae
582643408767975424,Mon Mar 30 20:39:48 +0000 2015,0,3rd Classic Picture! (@RealSway) KNOWS That Our Aura Self Confidence And Resume Is 100% Top Notch CERTIFIED OFFICIAL http://t.co/JExNwpT5w8,582643408767975424,https://pbs.twimg.com/media/Bhh4EKLIEAAdkAB.jpg,,en,Anywhere! ,0,0,0,https://x.com/FilthyBrotherz/status/582643408767975424,101075559,FilthyBrotherz
582678217011519488,Mon Mar 30 22:58:07 +0000 2015,0,The Kobo Aura H2O Survives Being Put On Ice (video) http://t.co/dWoiMp8Mhb http://t.co/YNhqB5UXZd,582678217011519488,https://pbs.twimg.com/media/CBYWwEYUQAAbli1.jpg,,en,fixing broken tech,0,0,0,https://x.com/ThDigitalReader/status/582678217011519488,2790546893,ThDigitalReader
582688278484152320,Mon Mar 30 23:38:06 +0000 2015,0,#nowplaying Aura Waltz by @SingerSongwrit1 @ http://t.co/QFovGMGAUU,582688278484152320,,,en,Ohio,0,0,0,https://x.com/indiebychoice/status/582688278484152320,17015136,indiebychoice
582679457875394560,Mon Mar 30 23:03:03 +0000 2015,1,https://t.co/fd1JCGUfQX ASMR RP ~ Aura Nature Cleansing,582679457875394560,,,en,Forest Moon of Endor,0,0,0,https://x.com/CalmingEscape/status/582679457875394560,2414641129,CalmingEscape
582648921102675968,Mon Mar 30 21:01:42 +0000 2015,0,Have you seen the latest #Aura type stats? http://t.co/ZgFrR0ey1t,582648921102675968,,,en,"Sedona, AZ",0,1,0,https://x.com/HumanDesignLife/status/582648921102675968,15708087,HumanDesignLife
582673367204941824,Mon Mar 30 22:38:50 +0000 2015,0,#crystals LIFE EASY AURA CENTRE OFFICIAL VIDEO PRESENTATION - http://t.co/hRPoeGHC1W http://t.co/veEIdlCEm1,582673367204941824,https://pbs.twimg.com/media/CBYSVxhUkAABsmV.jpg,,en,,0,0,0,https://x.com/CrystalsCentral/status/582673367204941824,2808735146,CrystalsCentral
582657580046135297,Mon Mar 30 21:36:06 +0000 2015,0,en Directo Aura Kingdom Online https://t.co/HlduiJc0bt #AuraKingdom #AuraKingdomOnline,582657580046135297,,,en,mira detras de ti,0,0,0,https://x.com/enviZIADos/status/582657580046135297,480145441,enviZIADos
582638208695037953,Mon Mar 30 20:19:08 +0000 2015,2,Intellect and aura should be the basic premise of conversation hey. Flames die out eventually I guess.,582638208695037953,,,en,,0,0,8,https://x.com/namakau_star/status/582638208695037953,203464203,namakau_star
582665853642113025,Mon Mar 30 22:08:59 +0000 2015,0,Clip of Aura word2grandma in his battle against Mike P. Click the link in our bio to watch the full https://t.co/mCocpKWuaR,582665853642113025,,,en,"New York, NY",0,0,0,https://x.com/TheTrap_NY/status/582665853642113025,1524429138,TheTrap_NY
582663634456702976,Mon Mar 30 22:00:10 +0000 2015,0,Aura vs Mike P | TrapHouse NY http://t.co/lq7C8va6HW,582663634456702976,,,en,NYC,0,0,0,https://x.com/The7Original/status/582663634456702976,130492677,The7Original
582633428618629120,Mon Mar 30 20:00:08 +0000 2015,0,Aura vs Mike P | TrapHouse NY http://t.co/Nz5ZaHZxUc,582633428618629120,,,en,NYC,0,0,0,https://x.com/The7Original/status/582633428618629120,130492677,The7Original
582663408006356992,Mon Mar 30 21:59:16 +0000 2015,0,Clip of Mike P @mike_p__ in his battle against Aura. Click the link in our bio to watch the full battle. https://t.co/1adtpoQA8F,582663408006356992,,,en,"New York, NY",0,0,0,https://x.com/TheTrap_NY/status/582663408006356992,1524429138,TheTrap_NY
582641840064634880,Mon Mar 30 20:33:34 +0000 2015,0,I liked a @YouTube video from @xrse_ http://t.co/TkeQWKbHki Introducing to aura,582641840064634880,,,en,,0,0,0,https://x.com/xrse_/status/582641840064634880,2249556762,xrse_
582656395901800448,Mon Mar 30 21:31:24 +0000 2015,0,The MARLEY VIBRATIONS #Saturday January 10th @ AURA LOUNGE 4973 Yonge St $10 #Glist 4168063383 http://t.co/dz5oIfbmLy,582656395901800448,https://pbs.twimg.com/media/CBYC56VWcAAUVKG.jpg,,en,"Toronto, Canada",0,0,0,https://x.com/DJSOCASWEETNESS/status/582656395901800448,36731469,DJSOCASWEETNESS
582625954083786752,Mon Mar 30 19:30:26 +0000 2015,0,FAMILY PACKAGE POWERFUL SPELL AND REIKI CHANGE ALL YOUR AURA 31 DAYS CASTING http://t.co/RaCEV5iFpu,582625954083786752,,,en,USA,0,0,0,https://x.com/jdsgiftshack/status/582625954083786752,90940946,jdsgiftshack
582634809228451840,Mon Mar 30 20:05:38 +0000 2015,0,RT @pisces245: #Pisces has an aura that attracts people like bees to the honey pot.,582634809228451840,,,en,"Philadelphia, PA",0,0,0,https://x.com/_Raya__/status/582634809228451840,2793520108,_Raya__
582616126128939008,Mon Mar 30 18:51:23 +0000 2015,0,Enjoy Easter at Aura Bar &amp; Lounge: Your Easter lineup &gt; Good Friday Soul Sessions &gt; Prive Saturdays Nicki Minaj &gt;... http://t.co/qbmVQPDze8,582616126128939008,,,en,Manchester,0,0,0,https://x.com/AuraMCR/status/582616126128939008,757877653,AuraMCR
582581955180400640,Mon Mar 30 16:35:36 +0000 2015,0,CLAW WEEKEND 2015 LINE-UP AT AURA Ultra Lounge Cleveland: Thursday April 23rd: CLAW 15: Mean at Work Volunteer... http://t.co/VevHAMFWOB,582581955180400640,,,en,Cleveland,0,0,0,https://x.com/AuraLoungeCLE/status/582581955180400640,2617238208,AuraLoungeCLE
582630801344335872,Mon Mar 30 19:49:42 +0000 2015,0,aura needs some dick,582630801344335872,,,en,"Miami, FL",0,1,0,https://x.com/ayegenni/status/582630801344335872,878585240,ayegenni
582679025182609409,Mon Mar 30 23:01:19 +0000 2015,2,I Heart this Beauty's voice writing &amp; Aura itscaseymalone https://t.co/rN80qXySQz,582679025182609409,,,en,Memphis | LA | Atlanta | Miami | UK,0,0,0,https://x.com/Nate_Walka/status/582679025182609409,2724236868,Nate_Walka
582652701407858688,Mon Mar 30 21:16:43 +0000 2015,0,SIAH DA KING &amp; AURA - SWURVE ON: http://t.co/DNa9WOkQwl,582652701407858688,,,en,NYC,0,0,1,https://x.com/godsonproject/status/582652701407858688,2943296674,godsonproject
582681692147593216,Mon Mar 30 23:11:55 +0000 2015,0,7am Update: Sm Aura Mckinley Prkway(L) Sampaguita Ramp 26 St.(L)Mckinley Prk way going to 32nd St(L) 32nd St Going to St Lukes. (L),582681692147593216,,,en,"Taguig City, Philippines",0,0,0,https://x.com/IloveTaguig1/status/582681692147593216,415669188,IloveTaguig1
582676572513157121,Mon Mar 30 22:51:35 +0000 2015,0,Healing Tuesdays at Five Sisters... Reiki/Aura Healing &amp; Regression Therapy http://t.co/JidX8sLPm9,582676572513157121,,,en,"Miami, Florida, USA",0,0,0,https://x.com/jedishaman/status/582676572513157121,15758445,jedishaman
582689294172700672,Mon Mar 30 23:42:08 +0000 2015,0,Understanding the Human Aura http://t.co/e3vFXnugRD,582689294172700672,,,en,Planet Earth,0,0,0,https://x.com/AgeofAwesome33/status/582689294172700672,2963714071,AgeofAwesome33
582621111545962498,Mon Mar 30 19:11:12 +0000 2015,0,watch my electrifying performance of AURA reinvented! hope you like it and feel free to share sweethearts! http://t.co/XlXhEueYTo,582621111545962498,,,en,"Antipolo City, Calabarzon",0,0,0,https://x.com/itsmekatkat/status/582621111545962498,143169217,itsmekatkat
582651839562174466,Mon Mar 30 21:13:18 +0000 2015,1,Have you heard Aura (Prod. by brandUn DeShay) - Van Jamme x Kahlil Amani by @VanJamme on #SoundCloud? #np https://t.co/1iBmY1ako3,582651839562174466,,,en,The Constellations ↗️,0,1,0,https://x.com/jamalvirgochild/status/582651839562174466,147350466,jamalvirgochild
582641211854422017,Mon Mar 30 20:31:04 +0000 2015,0, Like a graceful aura cats even when motionless seem to flow... #Puma #Affinities #2015 #MoreInAFew http://t.co/m2IFs9aNyI,582641211854422017,,,en,,0,0,1,https://x.com/bouginews/status/582641211854422017,22610240,bouginews
582664350869151744,Mon Mar 30 22:03:01 +0000 2015,0,Beta Test Withings Aura sleep device and app - The Boston Globe http://t.co/dxTs6XZ2jH,582664350869151744,,,en,,0,0,0,https://x.com/DelaneyPolicy/status/582664350869151744,605932339,DelaneyPolicy
582640734668460032,Mon Mar 30 20:29:10 +0000 2015,3,If I was in an anime or cartoon I'd be that weird kid with a dark aura that no one talks to lmao,582640734668460032,,,en,,0,1,0,https://x.com/roselitch/status/582640734668460032,2349135156,roselitch
582628989199601664,Mon Mar 30 19:42:30 +0000 2015,1,She's got the potential and the aura of a protagonist!!! #AinaSolano,582628989199601664,,,en,Sweden,0,0,1,https://x.com/gloriakats1/status/582628989199601664,507683158,gloriakats1
582679688729862144,Mon Mar 30 23:03:58 +0000 2015,0,Your aura your energy you never know how it can uplift others that really need it today.. Embrace yourself so you can embrace others,582679688729862144,,,en,LA/SF/NYC,0,0,0,https://x.com/amina_lei/status/582679688729862144,45164976,amina_lei
582641524820692992,Mon Mar 30 20:32:19 +0000 2015,0,Aww Maddycakes is gonna have a baby brother. Another leo. Auntie Aura is happy.,582641524820692992,,,en,yay area🤘🏽☹️🤘🏽,0,0,0,https://x.com/STACKbeezy/status/582641524820692992,22683150,STACKbeezy
582640911101894656,Mon Mar 30 20:51:44 +0000 2015,0,@_LENN what cha aura like? DISNEY WORLD !!!,582646413978394624,,_LENN,en,EVERY WERE YA GIRL AT ,0,1,0,https://x.com/GodsonAura/status/582646413978394624,67398251,GodsonAura
582667121433411585,Mon Mar 30 22:14:01 +0000 2015,1,Puck (Uranus): Research Facility Ambush - 52m - 8900cr - Energy Siphon (Aura),582667121433411585,,,en,,0,2,5,https://x.com/WarframeAlerts/status/582667121433411585,1344755923,WarframeAlerts
582670164572782592,Mon Mar 30 22:26:07 +0000 2015,0,Mike P vs Aura | TrapHouse NY: From the TrapHouse NY Funeral Service event. Aura (Brooklyn NY) vs Mike P (L... http://t.co/g8Jz9IBsCm,582670164572782592,,,en,Vixen Varsity University,0,0,0,https://x.com/VixenVarsity/status/582670164572782592,2217473409,VixenVarsity
582635798987706368,Mon Mar 30 20:09:33 +0000 2015,0,Sam Bass is a rank 3 ice fish. He is also super fast so look out for a fast fish with an ice aura when you use reveal school,582635798987706368,,,en,,0,0,0,https://x.com/SeffersTM/status/582635798987706368,1373124294,SeffersTM
582665733370298368,Mon Mar 30 22:08:30 +0000 2015,0,Mike P vs Aura | TrapHouse NY http://t.co/FCfFGV716B,582665733370298368,,,en,Vixen Varsity University,0,0,0,https://x.com/VixenVarsity/status/582665733370298368,2217473409,VixenVarsity
582615804954447872,Mon Mar 30 18:50:07 +0000 2015,0,Interesting RT @Nutt_64: Its An Aura Females Give Off You Know If She Gon Put In Work . .,582615804954447872,,,en,,0,0,0,https://x.com/lavish_k3y/status/582615804954447872,197454524,lavish_k3y
582690549670551554,Mon Mar 30 23:50:23 +0000 2015,1,@tavitulle @ohheybrittany perfect going asap. hope my aura is not black like my soul bc then you are just paying for a bad pic u know??????,582691370961362944,,tavitulle,en,,0,1,0,https://x.com/jazzedloon/status/582691370961362944,231278352,jazzedloon
582687825272782848,Mon Mar 30 23:36:18 +0000 2015,2,Ashton has the strongest aura in the band. Idk he seems so serious all the time.,582687825272782848,,,en,"iloilo,philippines",0,0,1,https://x.com/Catastropett/status/582687825272782848,1517938118,Catastropett
582615916745101314,Mon Mar 30 18:50:33 +0000 2015,0, @iBellaNIEMA: @Nutt_64: Its An Aura Females Give Off You Know If She Gon Put In Work . . - oh really? :: Yes Really,582615916745101314,,,en,Da City (64),0,1,0,https://x.com/Nutt_64/status/582615916745101314,150140449,Nutt_64
582615068187201536,Mon Mar 30 18:47:11 +0000 2015,0,Its An Aura Females Give Off You Know If She Gon Put In Work . .,582615068187201536,,,en,Da City (64),0,1,0,https://x.com/Nutt_64/status/582615068187201536,150140449,Nutt_64
615656110415069186,Mon Jun 29 23:00:29 +0000 2015,1,SELENITE WAND Charging Cleansing #Aura #Chakra- Buy on #Etsy http://t.co/M7vIn8iakL http://t.co/BO6ySKp3jE,615656110415069186,https://pbs.twimg.com/media/CIs_-DQUcAAQGiJ.jpg,,en,"Western, NY",0,0,1,https://x.com/DieHardHexican/status/615656110415069186,1300873574,DieHardHexican
615594432197324800,Mon Jun 29 18:55:24 +0000 2015,4,When Gaga didn't make a video for Aura http://t.co/XXKKcw9lcc,615594432197324800,,,en,,0,1,0,https://x.com/slutydite/status/615594432197324800,2266972565,slutydite
615654488142123008,Mon Jun 29 22:54:02 +0000 2015,2,Youth Apparel x Aura Fashion Show | after video | In support of @freethechildren! Special thanks to @ChloeRogers19 http://t.co/rBNQTuYSu8,615654488142123008,https://pbs.twimg.com/ext_tw_video_thumb/615654352984772608/pu/img/y1BRaIu7E4FWXWNg.jpg,,en,Toronto,0,0,2,https://x.com/TheYouthApparel/status/615654488142123008,1894153404,TheYouthApparel
615610870278828032,Mon Jun 29 20:00:43 +0000 2015,1,SMUDGE FAN for Saging and Clearing Negativity #Aura Buy on #Etsy http://t.co/5tt22UR5Uy http://t.co/2PkXZOPlDR,615610870278828032,https://pbs.twimg.com/media/CIsW0ujWUAIs1L7.jpg,,en,"Western, NY",0,0,1,https://x.com/DieHardHexican/status/615610870278828032,1300873574,DieHardHexican
615583839667269632,Mon Jun 29 18:13:19 +0000 2015,0,.@ParkwayKei makes a dark debut with his Aura mixtape. [http://t.co/urTedDE2YT] http://t.co/zx7flS5jIH,615583839667269632,https://pbs.twimg.com/media/CIr-JjqWoAADWl8.jpg,,en,"Charlotte, NC",0,0,0,https://x.com/SofaKingCole92/status/615583839667269632,79084694,SofaKingCole92
615576162039918592,Mon Jun 29 17:42:48 +0000 2015,0,#How to #balance your #Root Chakra with our #Grounding #Chakra #Aura #Spray! https://t.co/1al1cz89Hf http://t.co/CccHwpg0lm,615576162039918592,https://pbs.twimg.com/media/CIr3QcIUkAEZMUt.jpg,,en,"Byron Bay, NSW, Australia",0,0,0,https://x.com/NewAgeShopByron/status/615576162039918592,2777846641,NewAgeShopByron
615663657758949376,Mon Jun 29 23:30:29 +0000 2015,3,Sexual Intimacy and Its Connection with Aural Energy http://t.co/CMkLUEZp4G #Aura #Cleansing #Consciousness,615663657758949376,,,en,India,0,0,1,https://x.com/FractalEnlight/status/615663657758949376,125354965,FractalEnlight
615669843405045760,Mon Jun 29 23:55:03 +0000 2015,3,Crystal necklace - angel aura - quartz crystal - aura crystal - A wire wrapped aura... http://t.co/6detcK04Gn http://t.co/UIytfDbT6a,615669843405045760,https://pbs.twimg.com/media/CItMdedVEAAvH08.jpg,,en,,0,1,0,https://x.com/gg_jewelry/status/615669843405045760,3065536570,gg_jewelry
615583839646257152,Mon Jun 29 18:13:19 +0000 2015,0,.@ParkwayKei makes a dark debut with his Aura mixtape. [http://t.co/PxmuIpl786] http://t.co/EwzlRemPXp,615583839646257152,https://pbs.twimg.com/media/CIr-JkHWcAAQb_e.jpg,,en,Stankonia,0,0,0,https://x.com/SqualidOptimism/status/615583839646257152,29330103,SqualidOptimism
615580906619863040,Mon Jun 29 18:01:39 +0000 2015,0,What an amazing aura around the clouds captured using 16MP OIS camera in #GalaxyNote4 for #missionsamsung @SamsungSA http://t.co/NHpgMA1Sme,615580906619863040,https://pbs.twimg.com/media/B9VzqOmIMAAlMbb.jpg,,en,"Johannesburg, South Africa",0,0,4,https://x.com/araijain/status/615580906619863040,96674498,araijain
615656382172413952,Mon Jun 29 23:01:34 +0000 2015,0,I liked a @YouTube video http://t.co/BoIX3gswTa GREEN LIGHT THURSDAY NIGHTS ( Aura Ultra Lounge ),615656382172413952,,,en,augustaGa,0,0,0,https://x.com/MzLeuwinski/status/615656382172413952,197844660,MzLeuwinski
615657129626705920,Mon Jun 29 23:04:32 +0000 2015,0,I liked a @YouTube video http://t.co/3kwzrFjbTK AURA ULTRA LOUNGE THURSDAY PROMO ( music created by: Fetty Wap ) mixed by Dj Weezy,615657129626705920,,,en,augustaGa,0,0,0,https://x.com/MzLeuwinski/status/615657129626705920,197844660,MzLeuwinski
615652768280285184,Mon Jun 29 22:47:12 +0000 2015,0,POWERBEATS2 WIRELESS Srp12 500.00 Available at selected Astro Store: Vmall Moa Greenbelt 5 Sm Aura and Ayala Cebu http://t.co/TRock4bEmK,615652768280285184,https://pbs.twimg.com/media/CIs87gGUAAA5L8M.png,,en,instagram: astroplus1 ,0,0,0,https://x.com/Astroplus1/status/615652768280285184,62906125,Astroplus1
615612508389441536,Mon Jun 29 20:07:14 +0000 2015,0,I added a video to a @YouTube playlist http://t.co/gaBka28oLQ Street Certified Cipher: Base Aura on Sypher 360 Show,615612508389441536,,,en,"Decatur, GA",0,0,0,https://x.com/SISTASYPHER/status/615612508389441536,28779387,SISTASYPHER
615603512563490816,Mon Jun 29 19:31:29 +0000 2015,0,#MSW New Artist Music: @ParkwayKei - Aura - http://t.co/MMD1rmW3gq,615603512563490816,,,en,JERSEY,0,0,0,https://x.com/minasaywhat/status/615603512563490816,21368183,minasaywhat
615624449891696641,Mon Jun 29 20:54:41 +0000 2015,0,Saturday we in Akron Lit Aura meet me there #Pullup https://t.co/OARyHdXlhh,615624449891696641,,,en,,0,0,0,https://x.com/Mike_Perfect/status/615624449891696641,76232653,Mike_Perfect
615550615859519488,Mon Jun 29 16:01:17 +0000 2015,0,SMUDGE FAN for Saging and Clearing Negativity #Aura Buy on #Etsy http://t.co/X3SlEzzKJp http://t.co/cvq8IDrV4a,615550615859519488,https://pbs.twimg.com/media/CIrgBdVVAAA_REH.jpg,,en,"Western, NY",0,0,0,https://x.com/DieHardHexican/status/615550615859519488,1300873574,DieHardHexican
615565599817736192,Mon Jun 29 17:00:50 +0000 2015,2,Warm Aura of the Modern Farmhouse Eastbluff Residence in California Here: http://t.co/lh4oCzGZTl http://t.co/HvXKAJYOZj,615565599817736192,https://pbs.twimg.com/media/CIrtpmfUsAAgeWr.jpg,,en,,0,0,0,https://x.com/homedesignlover/status/615565599817736192,380395288,homedesignlover
615597971820912640,Mon Jun 29 19:09:28 +0000 2015,0,Using Color Tones In Aura Lee http://t.co/MM7mc0v5UA,615597971820912640,,,en,US,0,0,0,https://x.com/duaneshinn/status/615597971820912640,14221595,duaneshinn
615648562676899840,Mon Jun 29 22:30:30 +0000 2015,0,Distinguish Yourself. Miyora [my aura] July 1| Launch Online #Miyora #myaura #style #tee https://t.co/VCcU7nDD1a,615648562676899840,,,en,"Los Angeles, California",0,0,0,https://x.com/miyoraclothing/status/615648562676899840,2204614356,miyoraclothing
615636847692263425,Mon Jun 29 21:43:57 +0000 2015,1,Playing aura tonight ! See you all there,615636847692263425,,,en,"Franklin Square, NY",0,0,0,https://x.com/Sezeraktas_/status/615636847692263425,2202286000,Sezeraktas_
615603511493984256,Mon Jun 29 19:31:29 +0000 2015,0,#MSW New Artist Music: @ParkwayKei - Aura - http://t.co/NrSssCKsFS,615603511493984256,,,en,EVERYWHERE & ANYWHERE,0,0,0,https://x.com/bluemagicgrind/status/615603511493984256,22147602,bluemagicgrind
615586192831201280,Mon Jun 29 18:22:40 +0000 2015,8,This riff is such a badass f-in riff. Pale aura by Periphery #periphery #paleaura #Ltd #esp #ilt https://t.co/DthrMx6HPe,615586192831201280,,,en,"Stockholm, Sweden",0,1,2,https://x.com/OboyitsRoy/status/615586192831201280,44336059,OboyitsRoy
615603303666290688,Mon Jun 29 19:30:39 +0000 2015,0,#Guided #Reiki #Meditation #London every 2 weeks with Grandmaster Teacher Mohan http://t.co/2jUpLlziT3 #chakra #aura #healing,615603303666290688,,,en,London,0,0,0,https://x.com/Gathering_Minds/status/615603303666290688,2338193995,Gathering_Minds
615596199123505153,Mon Jun 29 19:02:25 +0000 2015,0,2842. my purpose of finding a wife. My aura displayed my intentions and desires. #KnowledgeIsPower http://t.co/vWzAWfJua3,615596199123505153,,,en,"Pinetops, NC",0,0,0,https://x.com/Poet_Carl_Watts/status/615596199123505153,39427853,Poet_Carl_Watts
615622053765316609,Mon Jun 29 20:45:09 +0000 2015,0,BILLIONARE BEATS: Base Aura - Don't Do It http://t.co/R1JFVNPejt,615622053765316609,,,en,"California, USA",0,0,0,https://x.com/ZootedApparel/status/615622053765316609,784206613,ZootedApparel
615581003646636032,Mon Jun 29 18:02:02 +0000 2015,1,The Aura Kingdom Video Contest is ongoing! We're providing the song - you create the video! Read the news post... http://t.co/CUHMN8v4Nr,615581003646636032,,,en,,0,0,0,https://x.com/AuraKingdom/status/615581003646636032,1641700009,AuraKingdom
615571449483374593,Mon Jun 29 17:24:04 +0000 2015,1,No wonder TY gaves out that incredible feeling and aura when she dances Karma Butterfly and Chain Reaction. https://t.co/j1jxiZIQqx,615571449483374593,,,en,taeny's daughter,0,0,1,https://x.com/kreamtaeng/status/615571449483374593,38789586,kreamtaeng
615621619709542400,Mon Jun 29 20:43:26 +0000 2015,2,one time my friend was like clarisse's aura is yellow and I just smiled :) but inside I was like what the hell fuckin shit ,615621619709542400,,,en,"Placerville, CA",0,0,0,https://x.com/Phinmeister/status/615621619709542400,52244555,Phinmeister
615595627767066624,Mon Jun 29 19:00:09 +0000 2015,0, Today: New York NY - Jun 29 at Aura http://t.co/fK2kY57EUQ,615595627767066624,,,en,"Brooklyn, NY",0,0,0,https://x.com/iampetie/status/615595627767066624,171299978,iampetie
615664104288587776,Mon Jun 29 23:32:15 +0000 2015,1,AURA WILL CREATE !!!!!!,615664104288587776,,,en,TX,0,0,0,https://x.com/obiaura/status/615664104288587776,323589567,obiaura
615585864295579649,Mon Jun 29 18:21:21 +0000 2015,1,Meet me @ AURA in Long Island Tonight!,615585864295579649,,,en,"Brooklyn, NY",0,0,0,https://x.com/iampetie/status/615585864295579649,171299978,iampetie
615623386430066688,Mon Jun 29 20:50:27 +0000 2015,0,Aura? No thank you!!!,615623386430066688,,,en,nowhere near! or twin cities!,0,0,0,https://x.com/N3wG3neration/status/615623386430066688,49392054,N3wG3neration
615668727330140161,Mon Jun 29 23:50:37 +0000 2015,0,15% off sale to Cleanse your Aura from Psychic attacks/Evil eye/curses https://t.co/HA7wuxDyU5 via @sharethis,615668727330140161,,,en,Texas,0,0,1,https://x.com/MyTexasTreasure/status/615668727330140161,241987341,MyTexasTreasure
615624654791802880,Mon Jun 29 20:55:30 +0000 2015,0, @AkinOlokun: Our aura is defined by our core (inner state). The more awareness we cultivate the more beautiful our aura becomes. ,615624654791802880,,,en,,0,0,0,https://x.com/Amazin_Honey/status/615624654791802880,1424601445,Amazin_Honey
615607553238691840,Mon Jun 29 19:47:32 +0000 2015,0,Your aura appeals to me.,615607553238691840,,,en,Cape Town,0,0,0,https://x.com/somesay_Lola/status/615607553238691840,578156135,somesay_Lola
615668747198705665,Mon Jun 29 23:50:42 +0000 2015,0, @UMH_manga: I never liked him tbh https://t.co/60wqwZCxac there's this aura of doom around him..,615668747198705665,,,en,right here,0,0,1,https://x.com/leschique/status/615668747198705665,65179973,leschique
615664551586086912,Mon Jun 29 23:34:02 +0000 2015,0,Kiliken (Venus): Experimental Ballistics Facility Located - 48m - 5200cr - Sprint Boost (Aura),615664551586086912,,,en,,0,1,2,https://x.com/WarframeAlerts/status/615664551586086912,1344755923,WarframeAlerts
615574206990848000,Mon Jun 29 17:35:02 +0000 2015,0,Ares (Mars): Enemy Recon Unit Located - 55m - 5200cr - Sprint Boost (Aura),615574206990848000,,,en,,0,0,1,https://x.com/WFAlertsPS4/status/615574206990848000,2205503852,WFAlertsPS4
615668771563433984,Mon Jun 29 23:50:48 +0000 2015,0,Cartwheels onto the TL with a flamboyant aura about them.,615668771563433984,,,en,Post FMAB,0,0,0,https://x.com/JokerOfJealousy/status/615668771563433984,730746260,JokerOfJealousy
615639997585170432,Mon Jun 29 21:56:28 +0000 2015,0,Arrgh. ...migraine aura.... ugh....,615639997585170432,,,en,"Hamilton, Ontario",0,0,0,https://x.com/ChrisKirouac/status/615639997585170432,472286193,ChrisKirouac
648983297087930368,Tue Sep 29 22:10:50 +0000 2015,0,An ARTPOP Visual Film. Aura (Video Fan-made). Link: http://t.co/Hmznbs9bgR. http://t.co/NQt0SLhLMz,648983297087930368,https://pbs.twimg.com/media/CQGm3lSW8AAE21M.jpg,,en,Chromatica,0,0,0,https://x.com/Yueapplause/status/648983297087930368,1628791627,Yueapplause
648935947569098753,Tue Sep 29 19:02:41 +0000 2015,0, * #NavSidhu Performing Live@ Aura Bar Birmingham On The 3rd Of October - This Weekend! * http://t.co/Zwc25RBoAk,648935947569098753,https://pbs.twimg.com/media/CQF7zkiWsAAYaa6.jpg,,en,England,0,0,0,https://x.com/bhangraeventz/status/648935947569098753,28884183,bhangraeventz
648946639684640768,Tue Sep 29 19:45:10 +0000 2015,0,kourtea : RT HippieCasual: Apple Aura Quartz Only at http://t.co/VAgwWnDgZ7 http://t.co/Zj0MiJQgTi http://t.co/jcMd7ouGxJ,648946639684640768,https://pbs.twimg.com/media/CQGFh8yWcAAzwQf.jpg,,en,Munich,0,0,0,https://x.com/feroxspeedruns/status/648946639684640768,3097189175,feroxspeedruns
648987624271687680,Tue Sep 29 22:28:01 +0000 2015,1,Beyond Wonderland &amp; Tomorrowworld Decompression at the new AURA w BASS ACADEMY! 18+ event! GUESTLIST https://t.co/3lf7OGA201,648987624271687680,,,en,,0,0,0,https://x.com/edmsanfrancisco/status/648987624271687680,2542663863,edmsanfrancisco
648998673167314944,Tue Sep 29 23:11:56 +0000 2015,2,Entries for @BostonReview's Aura Estrada Short Story Contest close this Thursday http://t.co/CsssHAwIBn http://t.co/FnBFnT8lBO,648998673167314944,https://pbs.twimg.com/media/CKmZqAFWwAAMWKF.png,,en,,0,1,5,https://x.com/A_WritersStudio/status/648998673167314944,1147666670,A_WritersStudio
648981421801889792,Tue Sep 29 22:03:23 +0000 2015,1, Aura - Nature Sounds - Redesign on @behance: https://t.co/yE9QifJEEj. Live website at http://t.co/85C1JB39zx http://t.co/ObvRuGoj5m,648981421801889792,https://pbs.twimg.com/media/CQGlKiTUcAAKNdb.jpg,,en,"Auckland, NZ",0,0,0,https://x.com/matveytn/status/648981421801889792,92183815,matveytn
648923809630822400,Tue Sep 29 18:14:27 +0000 2015,0,If this is how you feel every Sat @ Aura - Like &amp; Share! http://t.co/bJBTMOhdAU,648923809630822400,,,en,England,0,0,0,https://x.com/bhangraeventz/status/648923809630822400,28884183,bhangraeventz
648907585232306176,Tue Sep 29 17:09:59 +0000 2015,1,[Mixtape] Parkway - Aura : #GetItLIVE! http://t.co/vskc5hjRBq @BURGMGMT @xkingsden @xworkaholics @Traptified @Zontellozae @ParkwayKei,648907585232306176,,,en,Miami / Atl / NYC / LA,0,0,3,https://x.com/BMMGMT/status/648907585232306176,165533134,BMMGMT
648973965231165440,Tue Sep 29 21:33:45 +0000 2015,0,I didn't Aura Sphere inside the house! &gt;.&gt; http://t.co/JWs8jVnfhf #AuraBot,648973965231165440,https://pbs.twimg.com/media/B8MNT_zCYAAx621.jpg,,en,Wherever I want~ ♡,0,0,0,https://x.com/DoctorOfAura/status/648973965231165440,2937574874,DoctorOfAura
648929519282184192,Tue Sep 29 18:37:08 +0000 2015,0,What's your favorite color and what does that color reveal about you? Find out by attending Healing Through Aura... http://t.co/kEYCkHTwCv,648929519282184192,,,en,"Carbondale, CO",0,0,0,https://x.com/truenatureheals/status/648929519282184192,141072327,truenatureheals
