conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,1542232656242511874,Wed Jun 29 19:44:53 +0000 2022,214,new potions song out tomorrow!! Presave New Aura here: https://t.co/XJQSsz5Oze https://t.co/LkgpkZHvmY,1542232656242511874.1,https://pbs.twimg.com/ext_tw_video_thumb/1542232036978688005/pu/img/ysjBytJA732BxAkZ.jpg,Unnamed: 6,en,Unnamed: 8,3,12,37,https://x.com/potionsmusic/status/1542232656242511874,2909373841,potionsmusic
1.2447583877424947e+18,Mon Mar 30 22:48:20 +0000 2020,1.0,And I got a Colorful Aura Like I got Neon Guts Dark energies we don't touch https://t.co/BEg5WFKvpE,1.2447583877424947e+18,https://pbs.twimg.com/media/EUZFJogWsAMDRQD.jpg,,en,Hamilton | IG = @goodapollokid,0.0,0.0,0.0,https://x.com/GoodApolloKid/status/1244758387742494721,2445008838.0,GoodApolloKid,,,,,,,,,,,,,,,
1.2447723293154304e+18,Mon Mar 30 23:43:44 +0000 2020,3.0,I calling it now aura and guild today https://t.co/4duABTvE92,1.2447723293154304e+18,https://pbs.twimg.com/media/EUZR1AfVAAA30_7.jpg,,en,Not here anymore,0.0,3.0,0.0,https://x.com/TreasureCallum_/status/1244772329315430401,9.814479848933581e+17,TreasureCallum_,,,,,,,,,,,,,,,
1.2447670748593193e+18,Mon Mar 30 23:22:51 +0000 2020,18.0,Pain pressure &amp; bloating in the solar plexus today. Flush w orange juice and ginger. Visualize a yellow aura radiating heat in the middle of your belly. Place your hands there and visualize your innerCHI flowing from your palms into the chakra. Let the energy accelerate. https://t.co/We94dkYUvz,1.2447670748593193e+18,https://pbs.twimg.com/tweet_video_thumb/EUZNDR8X0AEI2PX.jpg,,en,"Brooklyn, NY",0.0,2.0,4.0,https://x.com/opalifaseye/status/1244767074859319296,1.0885152543325921e+18,opalifaseye,,,,,,,,,,,,,,,
1.2447411710684037e+18,Mon Mar 30 21:39:56 +0000 2020,1.0,Spot this post? Retweet and give us facts! This is Tomoko! she's a forest protector and the only ancient left protecting her forests (She doesn't know that! instinct keeps her working though!) Animals always find their way to her to rest in the natural aura she radiates! https://t.co/ciZ3leoG6c,1.2447411710684037e+18,https://pbs.twimg.com/media/EUY1fdRXYAI8Esy.jpg,,en,I: @Jinglestan,0.0,0.0,0.0,https://x.com/ManiaMoo/status/1244741171068403712,1961765952.0,ManiaMoo,,,,,,,,,,,,,,,
1.2447634068899758e+18,Mon Mar 30 23:08:17 +0000 2020,3.0,aurora borealis with the shine my aura gorgeous https://t.co/QPY662r6ex,1.2447634068899758e+18,https://pbs.twimg.com/media/EUZJsUrUEAIFlF7.jpg,,en,Kirikiriroa,0.0,0.0,0.0,https://x.com/conehell/status/1244763406889975808,1.0183185357123912e+18,conehell,,,,,,,,,,,,,,,
1.244729620718551e+18,Mon Mar 30 20:54:02 +0000 2020,12.0,Refresh your entryway for spring with these breezy blues from the Color Trends 2020 palette. #BenjaminMoore #ColorTrends2020 (WALLS) White Heron OC-57 Aura® Matte (CABINETS) Windmill Wings 2067-60 ADVANCE® Semi-Gloss (DOOR) Oxford Gray 2128-40 Aura® Grand Entrance® Satin https://t.co/92Hh20LbmA,1.244729620718551e+18,https://pbs.twimg.com/media/EUYq_eYX0Agwomh.jpg,,en,"Montvale, New Jersey",2.0,0.0,6.0,https://x.com/Benjamin_Moore/status/1244729620718551046,33319485.0,Benjamin_Moore,,,,,,,,,,,,,,,
1.2447719414472786e+18,Mon Mar 30 23:42:12 +0000 2020,1.0,At R8 difficulty the teleport + frozen arrow gay tactics do not work well :/ Time for corpse explosion aura + multishot https://t.co/ap8W6EwFoG,1.2447719414472786e+18,https://pbs.twimg.com/media/EUZRTF9XkActbUe.jpg,,en,Here and there,0.0,0.0,0.0,https://x.com/CaeljinX/status/1244771941447278594,8.059611317098332e+17,CaeljinX,,,,,,,,,,,,,,,
1.2447391255356375e+18,Mon Mar 30 21:31:48 +0000 2020,1.0,I walked away for a minute and Huck has acquired sunglasses empowering his smug aura https://t.co/TvnoYJicHw,1.2447391255356375e+18,https://pbs.twimg.com/media/EUYzo1XUcAALjRr.jpg,,en,Shh dont tell nobody,0.0,0.0,0.0,https://x.com/StarSwordHero/status/1244739125535637505,1604490488.0,StarSwordHero,,,,,,,,,,,,,,,
1.2447576607942246e+18,Mon Mar 30 22:45:27 +0000 2020,2.0,You can literally feel your aura rebuilding itself when you quit cigarettes ,1.2447576607942246e+18,,,en,"New York, USA",1.0,0.0,0.0,https://x.com/etherealdeen/status/1244757660794224640,383291541.0,etherealdeen,,,,,,,,,,,,,,,
1.244745844592644e+18,Mon Mar 30 21:58:30 +0000 2020,1.0,this what i call clothing that matches your persona aura. Fashion is totally different to me.,1.244745844592644e+18,,,en,confidently lost ⚥,0.0,0.0,1.0,https://x.com/AmoureuxBoi/status/1244745844592644098,1700160139.0,AmoureuxBoi,,,,,,,,,,,,,,,
1.2447665013763113e+18,Mon Mar 30 23:20:35 +0000 2020,2.0,This image has such a powerful aura I can t gauge,1.2447665013763113e+18,,,en,SAC: NetherBro87 #ad,0.0,0.0,0.0,https://x.com/NetherBro87/status/1244766501376311296,1.1099947651169403e+18,NetherBro87,,,,,,,,,,,,,,,
1.2447624040320737e+18,Mon Mar 30 23:04:18 +0000 2020,0.0,Have you heard Scarlet Aura Interview with Aura Danciulescu by @gods_meltdown on #SoundCloud? #np https://t.co/muQbEVCJZt,1.2447624040320737e+18,,,en,Hetton Le Hole,0.0,0.0,0.0,https://x.com/MetGodsMeltdown/status/1244762404032073731,1400084179.0,MetGodsMeltdown,,,,,,,,,,,,,,,
1.244765687912059e+18,Mon Mar 30 23:17:21 +0000 2020,1.0,allow yourself a moment to appreciate Aura s beauty...as a treat,1.244765687912059e+18,,,en,Tx,0.0,1.0,0.0,https://x.com/taramariev23/status/1244765687912058881,616215266.0,taramariev23,,,,,,,,,,,,,,,
1.2447605689821307e+18,Mon Mar 30 22:57:00 +0000 2020,0.0, V. . . Vivian. . . The roots of her hair are fading to black a thin veil of purple aura dancing around her. He hurt her. . . He killed her. . . He. . . Deserves death. 𝑇𝘩𝑒𝑠𝑒 𝑎𝑟𝑒 𝑛𝑜𝑡 𝑦𝑜𝑢𝑟 𝑡𝘩𝑜𝑢𝑔𝘩𝑡𝑠. https://t.co/82ymrVhWa2,1.2447605689821307e+18,https://pbs.twimg.com/tweet_video_thumb/EUZHHbNX0AA555u.jpg,,en,Liones,0.0,0.0,0.0,https://x.com/TheLittIeGiant/status/1244760568982130689,8.711033744181043e+17,TheLittIeGiant,,,,,,,,,,,,,,,
1.2447278109980508e+18,Mon Mar 30 22:42:20 +0000 2020,29.0,@BlackHawkOmega You've entered... the Apathy Arena... Honestly Apathy is juuust usable now and is finally worth its aura value after its buff 3~4 updates ago. You may have just lacked experience in fighting it since players don't use it all the time. There was a time when it was like this. https://t.co/1AGgnNhCvW,1.24475687862775e+18,https://pbs.twimg.com/media/EUZDxbqU8AA9sc3.jpg,,en,Remnant,2.0,9.0,4.0,https://x.com/RWBYAmityArena/status/1244756878627749889,9.708175630378107e+17,RWBYAmityArena,,,,,,,,,,,,,,,
1.244736218711163e+18,Mon Mar 30 21:20:15 +0000 2020,0.0,Surely he can put a protective aura of Christ Jesus Magic™ around the county lockup to protect himself from coronavirus and the lusts of the flesh. Thoughts and prayers pastor!,1.244736218711163e+18,,,en,The Hall of Justice,0.0,0.0,0.0,https://x.com/3rdEstatesman/status/1244736218711162881,512581065.0,3rdEstatesman,,,,,,,,,,,,,,,
1.2447415992271954e+18,Mon Mar 30 21:41:38 +0000 2020,3.0,‼️new music‼️ 3Lau - Walk Away (feat. Luna Aura) [N4T3 Remix) OUT April 6th #newmusic #3lau #quarantinebeats @ Chicago Illinois https://t.co/EPWll6U3TK,1.2447415992271954e+18,,,en,"Illinois, USA",0.0,0.0,2.0,https://x.com/nateadam20/status/1244741599227195392,1449824599.0,nateadam20,,,,,,,,,,,,,,,
1.2447627718890865e+18,Mon Mar 30 23:05:46 +0000 2020,8.0,Aura is one of the few products in my house that puts a smile on my face many times a day,1.2447627718890865e+18,,,en,"Silicon Valley, CA",0.0,3.0,1.0,https://x.com/joshelman/status/1244762771889086464,1979921.0,joshelman,,,,,,,,,,,,,,,
1.2447294206922752e+18,Mon Mar 30 20:53:14 +0000 2020,0.0,Israel is trying to reduce the magnitude of the aura outbreak with strict measures. No one should leave the house unless necessary. But many religious Jews do not follow these rules. Via https://t.co/vFM4ey2Rxs,1.2447294206922752e+18,,,en,"Utrecht, Nederland",0.0,0.0,0.0,https://x.com/Nael_TaimShami/status/1244729420692275202,2996670882.0,Nael_TaimShami,,,,,,,,,,,,,,,
1.2447704030771937e+18,Mon Mar 30 23:36:05 +0000 2020,0.0, The project code-named Aura came in the wake of a parade of near-miss pandemics: SARS MERS bird flu and swine flu. https://t.co/LKg4FmPDbD,1.2447704030771937e+18,,,en,,0.0,0.0,0.0,https://x.com/VivekKhemkaMD/status/1244770403077193733,811684681.0,VivekKhemkaMD,,,,,,,,,,,,,,,
1.2447410174647132e+18,Mon Mar 30 21:39:19 +0000 2020,2.0,People who compliments ur aura and soul are the best,1.2447410174647132e+18,,,en,"Haarlem, Nederland",0.0,0.0,0.0,https://x.com/aliceincrzyland/status/1244741017464713221,1.2196520009520783e+18,aliceincrzyland,,,,,,,,,,,,,,,
1.244740141400363e+18,Mon Mar 30 21:35:50 +0000 2020,6.0,Tiberius Augustus or Alexander are epic and will give ur child an aura of power,1.244740141400363e+18,,,en,Inner Mongolia,0.0,1.0,0.0,https://x.com/BalkanGod/status/1244740141400363015,9.261651856388833e+17,BalkanGod,,,,,,,,,,,,,,,
1.2447710917484544e+18,Mon Mar 30 23:38:49 +0000 2020,19.0,Sarz aura reminds me of Klaus,1.2447710917484544e+18,,,en,Pluto,2.0,1.0,3.0,https://x.com/Falilatt_/status/1244771091748454400,1.0131054899143352e+18,Falilatt_,,,,,,,,,,,,,,,
1.2447580158713528e+18,Mon Mar 30 22:46:52 +0000 2020,6.0,I don t think my parents realize how much of a stressful aura the give off,1.2447580158713528e+18,,,en,"bellingham, wa",0.0,0.0,0.0,https://x.com/kwolfram31/status/1244758015871352832,1098701828.0,kwolfram31,,,,,,,,,,,,,,,
1.2447431568407634e+18,Mon Mar 30 21:47:49 +0000 2020,0.0,I wanna send my cousin something. But I just cleansed my aura. ,1.2447431568407634e+18,,,en,anywhere but there,0.0,0.0,0.0,https://x.com/IamBadddRed/status/1244743156840763393,2737347587.0,IamBadddRed,,,,,,,,,,,,,,,
1.2447325722502103e+18,Mon Mar 30 21:25:35 +0000 2020,422.0,It s your right and your responsibility to have ownership over your energetic space. Saying you re sensitive can not be an excuse for not claiming sovereignty regardless of what you have once believed. Purify fortify and strengthen your aura so you can maintain its integrity.,1.2447375631575613e+18,,Maryamhasnaa,en,lightbody ,3.0,3.0,87.0,https://x.com/Maryamhasnaa/status/1244737563157561354,28225535.0,Maryamhasnaa,,,,,,,,,,,,,,,
1.2447320314158449e+18,Mon Mar 30 21:03:36 +0000 2020,1.0,i wanna get my aura read so bad,1.2447320314158449e+18,,,en,wandering somewhere,0.0,0.0,0.0,https://x.com/uglyamari/status/1244732031415844864,2434809765.0,uglyamari,,,,,,,,,,,,,,,
1.2447544972363407e+18,Mon Mar 30 22:32:53 +0000 2020,0.0,Shoutout to the aura ,1.2447544972363407e+18,,,en,Chicago,0.0,0.0,0.0,https://x.com/_renesance_/status/1244754497236340738,245463278.0,_renesance_,,,,,,,,,,,,,,,
1.2447468530375434e+18,Mon Mar 30 22:02:30 +0000 2020,0.0,See Samba in Movida Aura clubs was madness like the song comes up and you fit just request 10bottles of Rosé,1.2447468530375434e+18,,,en,"Lagos, Nigeria",0.0,0.0,0.0,https://x.com/dmayornoni/status/1244746853037543426,133952821.0,dmayornoni,,,,,,,,,,,,,,,
1.277719545524953e+18,Mon Jun 29 21:44:13 +0000 2020,40.0,The official Ace Aura Discord server is finally open to the public! Join and hang out with me! https://t.co/KBlSV4TybQ https://t.co/dYT2hpVZWt,1.277719545524953e+18,https://pbs.twimg.com/ext_tw_video_thumb/1277719402289475584/pu/img/D31fccoFPTgNf0FD.jpg,,en,"Dallas, TX",0.0,5.0,4.0,https://x.com/aceauramusic/status/1277719545524953091,940438417.0,aceauramusic,,,,,,,,,,,,,,,
1.2777101801432924e+18,Mon Jun 29 21:07:00 +0000 2020,5.0,Grab the Gold and Treasure the rewards with the Fan Made Season 8 Aura outfit. https://t.co/VOMb9Oyq5M,1.2777101801432924e+18,https://pbs.twimg.com/media/EbtWm7vWoAAklZH.jpg,,en,,0.0,2.0,0.0,https://x.com/PurpCubeTrooper/status/1277710180143292422,1.1651605578061496e+18,PurpCubeTrooper,,,,,,,,,,,,,,,
1.2777314067566756e+18,Mon Jun 29 22:31:21 +0000 2020,1.0,This picture is my summer aura https://t.co/Tkgm772baR,1.2777314067566756e+18,https://pbs.twimg.com/media/Ebtp8QmX0AAvs7-.jpg,,en,"Columbus, OH",0.0,0.0,0.0,https://x.com/allysun32/status/1277731406756675586,1.0801844546168955e+18,allysun32,,,,,,,,,,,,,,,
1.2777382724842168e+18,Mon Jun 29 22:58:38 +0000 2020,5.0,Somebody put a blue aura around me plz Ionno how to do that shit man. https://t.co/FV84mmLUzP,1.2777382724842168e+18,https://pbs.twimg.com/media/EbtwLQHWAAElwhU.jpg,,en,"Taco House, TX",0.0,1.0,3.0,https://x.com/RaccTeamCaptain/status/1277738272484216837,2866013467.0,RaccTeamCaptain,,,,,,,,,,,,,,,
1.277746068751442e+18,Mon Jun 29 23:29:36 +0000 2020,12.0,#IChooseEarth I remember when I saw it for the first time from the first moment my eyes could only focus on him him and his precious gestures his bright aura his beautiful heart each of his things was what made me choose him. @khundin_ #khundin #Earthlings #อะลิตเติ้ลเอิร์ธ https://t.co/Yk3KhxWhK1,1.277746068751442e+18,https://pbs.twimg.com/media/Ebt3Rg-WAAQ8NRP.jpg,,en,f(5),0.0,0.0,10.0,https://x.com/BaekHeaven0461/status/1277746068751441920,1.1671861857744527e+18,BaekHeaven0461,,,,,,,,,,,,,,,
1.2776889220976476e+18,Mon Jun 29 19:42:31 +0000 2020,9.0,If These News Are True... Then We Want Only The Same StarCasts #KaranSinghGrover and #SurbhiJyoti the roots of #QuboolHai The Aura Is Being Created By Karan Singh Grover And Surbhi Jyoti will remain Untouched https://t.co/7JuHxTAyHF,1.2776889220976476e+18,,,en,India,0.0,0.0,5.0,https://x.com/ArpitaKabhi/status/1277688922097647616,1.1888860635209687e+18,ArpitaKabhi,,,,,,,,,,,,,,,
1.2777462678677463e+18,Mon Jun 29 23:30:24 +0000 2020,11.0,Highly recommended - The aura in the display case shifts and becomes animated tense mysterious and simply a nightmare. @reedsa https://t.co/TfdPaZxgAw https://t.co/LdTZcaL6Yz,1.2777462678677463e+18,https://pbs.twimg.com/media/Ebt3dZRXsAAJEPV.jpg,,en,,0.0,0.0,11.0,https://x.com/DailyBookBlogs/status/1277746267867746305,1533840589.0,DailyBookBlogs,,,,,,,,,,,,,,,
1.2777174406471025e+18,Mon Jun 29 21:35:51 +0000 2020,10.0,Creative energy manifests in the aura of the environment the distinct atmosphere quality and air of the place. It has a contagious effect on people. When we walk into the environment we know immediately whether or not the energy is present - Shaun McNiff https://t.co/f66SNanmkT,1.2777174406471025e+18,https://pbs.twimg.com/media/EbtdNvcXgAAzbdV.jpg,,en,The World ,0.0,0.0,5.0,https://x.com/Kwabenakyereh_/status/1277717440647102464,8.79662950226817e+17,Kwabenakyereh_,,,,,,,,,,,,,,,
1.2777276667668849e+18,Mon Jun 29 22:16:29 +0000 2020,1.0,Look at what Seulgi's teaser photo just came out. Her aura of beauty and elegance was clearly visible. Goddess of all Luvies. Unexpected this cool. https://t.co/bLkwmPzDbI,1.2777276667668849e+18,https://pbs.twimg.com/media/EbtmgqDUwAA1KHC.jpg,,en,✦ Roleplayer / ENG ✦,2.0,1.0,0.0,https://x.com/Baejdohyun/status/1277727666766884864,1.1289007077701755e+18,Baejdohyun,,,,,,,,,,,,,,,
1.2777173547853332e+18,Mon Jun 29 21:35:30 +0000 2020,1.0,Imogen just 17 can read Chroma the invisible aura of colours we all emit betraying our deepest feelings. Can she uncover why she is so different before the enemy hunt her down? #bookworm #GreatReads #99c @bfleetwoodhome https://t.co/TfLoD1qscF https://t.co/K7AOR5ZU5A,1.2777173547853332e+18,https://pbs.twimg.com/media/EZqPl6fXgAAPSG3.jpg,,en,South Dakota ,0.0,0.0,0.0,https://x.com/Viking4Eth/status/1277717354785333248,471700945.0,Viking4Eth,,,,,,,,,,,,,,,
1.2777273100666962e+18,Mon Jun 29 22:15:04 +0000 2020,8.0,The #CARAlert Annual Report 2019 is out. It shows a 27% increase in Critical #Antimicrobial Resistances #CARs reported in 2019. Of most concern is #CPEs which are on the increase and pose a significant risk to #patientsafety. Download now: https://t.co/zUkNvcxxXG #AURA @NCAS_Aus https://t.co/CkWaUOEJ7B,1.2777273100666962e+18,https://pbs.twimg.com/media/EbtmN7CWoAE_UPP.jpg,,en,"Sydney, Australia",1.0,0.0,5.0,https://x.com/ACSQHC/status/1277727310066696193,530869193.0,ACSQHC,,,,,,,,,,,,,,,
1.27775112958618e+18,Mon Jun 29 23:49:43 +0000 2020,33.0,Affirmation Cleanse my energy and my aura keep allowing me to accept every part of me even my shadow ,1.27775112958618e+18,,,en,"Chicago, IL",0.0,0.0,11.0,https://x.com/famousrerelola/status/1277751129586180096,9.159187076118528e+17,famousrerelola,,,,,,,,,,,,,,,
1.27773714437163e+18,Mon Jun 29 22:54:09 +0000 2020,4.0,Thank hou @ubishyaren for the interview.! ‍🇲🇽 Here s a show for you Episode 8 - Graciela - Aura Cooking episode of Mexico Underground https://t.co/w70E7rTqwE,1.27773714437163e+18,,,en,CDMX - Mexico City,0.0,0.0,1.0,https://x.com/gracielamontano/status/1277737144371630083,46840781.0,gracielamontano,,,,,,,,,,,,,,,
1.2777248337202135e+18,Mon Jun 29 22:05:13 +0000 2020,15.0,you're gonna look at her aura in this pic and tell me she's straight? nah,1.2777248337202135e+18,,,en,"cm, s19, kpop",0.0,0.0,2.0,https://x.com/jaraeus/status/1277724833720213511,1.2618233313194025e+18,jaraeus,,,,,,,,,,,,,,,
1.277732975946449e+18,Mon Jun 29 22:37:35 +0000 2020,26.0,Why am I seeing snaps of Aura being open last night?? Y all really that selfish for overpriced sections and drinks??,1.277732975946449e+18,,,en,Htine hold it dine ,0.0,1.0,1.0,https://x.com/annwinx3/status/1277732975946448897,538253668.0,annwinx3,,,,,,,,,,,,,,,
1.277730574397059e+18,Mon Jun 29 22:28:02 +0000 2020,2.0,I m so excited about this. I remember watching Walter Mercado as a young girl. He had this magical aura about him and I always waited to hear what he had to say about Virgos. Congrats to @xtinatini and everyone involved with this project! #MuchoMuchoAmor,1.277730574397059e+18,,,en,,0.0,0.0,0.0,https://x.com/AmarisCastillo/status/1277730574397059073,54089989.0,AmarisCastillo,,,,,,,,,,,,,,,
1.2777224282282066e+18,Mon Jun 29 21:55:40 +0000 2020,9.0,You know what?! TO HELL EVERYTHING!!! I will say it again! He is precious! [Today is the day when I really love my WoL!!] #screenshot #reshade #aura #Au_Ra #auramale #xaela #eorzea https://t.co/uisbtlsuTb,1.2777224282282066e+18,https://pbs.twimg.com/media/Ebtg9xuXsAUMoSo.jpg,,en,"Eorzea, Chaos",0.0,0.0,2.0,https://x.com/Kilmiel/status/1277722428228206592,390321378.0,Kilmiel,,,,,,,,,,,,,,,
1.2777462420978278e+18,Mon Jun 29 23:30:18 +0000 2020,5.0,Thanks @normanswan - #Migraine: lead cause of neurological disability &amp; aura risk factor for #heartdisease #stroke. Urgent need to develop clinical care pathways &amp; research in Aus. @nhmrc @GregHuntMP @Bowenchris - We would love to discuss further.,1.2777462420978278e+18,,,en,,0.0,0.0,2.0,https://x.com/AusNZHeadSoc/status/1277746242097827840,1.0016150326968156e+18,AusNZHeadSoc,,,,,,,,,,,,,,,
1.27775351134251e+18,Mon Jun 29 23:59:11 +0000 2020,1.0,AWESOME CLASSIC AMP-LIKE DISTORTION TONES! Aura Amps CRUNCH MASTER https://t.co/eCXMTpyKcq via @YouTube,1.27775351134251e+18,,,en,"Pullman, WA",0.0,0.0,0.0,https://x.com/UndercoverIndi/status/1277753511342510080,35306270.0,UndercoverIndi,,,,,,,,,,,,,,,
1.277719168507433e+18,Mon Jun 29 21:42:43 +0000 2020,2.0,You ever just miss someones aura...because same,1.277719168507433e+18,,,en,,0.0,0.0,0.0,https://x.com/Torieteachout/status/1277719168507432962,419938779.0,Torieteachout,,,,,,,,,,,,,,,
1.2776845529374925e+18,Mon Jun 29 19:25:10 +0000 2020,0.0,This video is actually an aura cleanse,1.2776845529374925e+18,,,en,she/they 22 ⇝,0.0,0.0,0.0,https://x.com/cherry985s/status/1277684552937492481,3433468739.0,cherry985s,,,,,,,,,,,,,,,
1.2777505977860342e+18,Mon Jun 29 23:47:36 +0000 2020,3.0,I always found his aura to be annoying.,1.2777505977860342e+18,,,en,Panam,0.0,0.0,0.0,https://x.com/FilipinoBandito/status/1277750597786034177,9.599694564653343e+17,FilipinoBandito,,,,,,,,,,,,,,,
1.2776973583237448e+18,Mon Jun 29 20:16:03 +0000 2020,0.0,Instant Aura Cleansing Spells That Effectively Work | Instant Aura Cleansing Spells That Effectively Work. I provide a wide range of services to both i... https://t.co/GgSVZgqfR7,1.2776973583237448e+18,,,en,South Africa,0.0,0.0,0.0,https://x.com/sangomamudda/status/1277697358323744769,1.1521376650741228e+18,sangomamudda,,,,,,,,,,,,,,,
1.2777412560352502e+18,Mon Jun 29 23:10:29 +0000 2020,0.0,This boy said I make him feel powerless cause my aura so dominant,1.2777412560352502e+18,,,en,тωιиѕ мσмму❤️,0.0,0.0,0.0,https://x.com/_aaliyyahhhh/status/1277741256035250178,137024995.0,_aaliyyahhhh,,,,,,,,,,,,,,,
1.2777215310581924e+18,Mon Jun 29 21:52:06 +0000 2020,10.0,scorpio men are so powerful the eyes the AURA their style ugh I stan.,1.2777215310581924e+18,,,en,planet f(x),0.0,1.0,3.0,https://x.com/oneooneseven/status/1277721531058192385,2272839716.0,oneooneseven,,,,,,,,,,,,,,,
1.2777172721115218e+18,Mon Jun 29 21:35:11 +0000 2020,0.0,And I have a colorful Aura like I got neon guts,1.2777172721115218e+18,,,en,,0.0,0.0,0.0,https://x.com/_ForeverLoveTAY/status/1277717272111521800,61803437.0,_ForeverLoveTAY,,,,,,,,,,,,,,,
1.2777532396984115e+18,Mon Jun 29 23:58:06 +0000 2020,1.0,I've know this beautiful soul since I was 9yrs old. He has always had such a sweet spirit &amp; aura about him &amp; I have been crushin on him since the 1st time he flashed his award winning smile at me... I melted than https://t.co/rRz4RAI2Oz,1.2777532396984115e+18,,,en,"Philadelphia, PA",0.0,0.0,0.0,https://x.com/buymycandywoowo/status/1277753239698411525,3109715758.0,buymycandywoowo,,,,,,,,,,,,,,,
1.2777241895171113e+18,Mon Jun 29 22:02:40 +0000 2020,0.0, Heh. Alright then. Rainy readied herself too allowing that aura to flare up. She looked across at the Saiyan. Having a lock on her target Rainy darted from her location leaving a trail of dust. She started things off easy attempting to land a punch into the female s ,1.2777241895171113e+18,,,en,JScribs,0.0,1.0,0.0,https://x.com/RubianPrincess/status/1277724189517111298,1.2226878343745782e+18,RubianPrincess,,,,,,,,,,,,,,,
1.2777505714165965e+18,Mon Jun 29 23:47:30 +0000 2020,5.0,pink friday aura 10 ans en novembre ,1.2777505714165965e+18,,,en,lille,0.0,0.0,0.0,https://x.com/donalrt/status/1277750571416596480,1464429800.0,donalrt,,,,,,,,,,,,,,,
1.277697461365031e+18,Mon Jun 29 20:16:27 +0000 2020,1.0,Moving forward but u backtracking w mfs that ain t shit for u don t belong around your aura,1.277697461365031e+18,,,en,,0.0,0.0,0.0,https://x.com/gemamariie/status/1277697461365030912,1979629934.0,gemamariie,,,,,,,,,,,,,,,
1.277735215113347e+18,Mon Jun 29 22:46:29 +0000 2020,3.0,she really took 30 seconds to talk about how much she loves your aura please ,1.277735215113347e+18,,,en,"23, she/her",0.0,0.0,0.0,https://x.com/alifetimefirsts/status/1277735215113347073,9.370492505962947e+17,alifetimefirsts,,,,,,,,,,,,,,,
1.2777349609469133e+18,Mon Jun 29 22:45:28 +0000 2020,2.0,I just got result 'Aura Blackquill' on quiz 'Which Ace attorney character are you'. What will you get? https://t.co/CjOwZzpbIz via @uquiz,1.2777349609469133e+18,,,en,,0.0,1.0,0.0,https://x.com/logic_chess/status/1277734960946913280,9.411418005674107e+17,logic_chess,,,,,,,,,,,,,,,
1.2777421684012196e+18,Mon Jun 29 23:14:06 +0000 2020,1.0,it s dangerous how obsessed I am w myself ppl think it s being conceited but if you knew me you d understand.. my aura/spirit/views on life&amp;love is different . everything about me is different &amp; a lot of ppl don t get that . that s why I prefer to be quiet most of the time ,1.2777421684012196e+18,,,en,,0.0,0.0,0.0,https://x.com/CHAEbutter__/status/1277742168401219585,304616895.0,CHAEbutter__,,,,,,,,,,,,,,,
1.2777362301223813e+18,Mon Jun 29 22:50:31 +0000 2020,1.0,I m just over here protecting my aura.,1.2777362301223813e+18,,,en,"Antisocial, USA",0.0,0.0,0.0,https://x.com/chattrat_/status/1277736230122381315,8.717669491345777e+17,chattrat_,,,,,,,,,,,,,,,
1.277729514605478e+18,Mon Jun 29 22:23:50 +0000 2020,3.0,patiently waiting for aura to do my eyebrows ngl @rosieespinalll,1.277729514605478e+18,,,en,shiganshina,1.0,0.0,0.0,https://x.com/twasrich/status/1277729514605477888,1.2192852107072184e+18,twasrich,,,,,,,,,,,,,,,
1.2777384452976927e+18,Mon Jun 29 22:59:19 +0000 2020,1.0,I m ready for the universe to bless me with a completely new wardrobe that is an extension of my pretty a$$ aura ⭐️,1.2777384452976927e+18,,,en,cali,0.0,0.0,1.0,https://x.com/Tyraabell/status/1277738445297692673,272521469.0,Tyraabell,,,,,,,,,,,,,,,
1.2777480162717573e+18,Mon Jun 29 23:37:21 +0000 2020,1.0,The Fame: LoveGame The Fame Monster: Bad Romance Born This Way: Hair ARTPOP: Aura Cheek To Cheek: ICGYABL Joanne: Perfect Illusion A Star Is Born: I ll Never Love Again Chromatica: Rain On Me,1.2777480162717573e+18,,,en,"Valencia, Comunidad Valenciana",0.0,1.0,0.0,https://x.com/JordiEsepe/status/1277748016271757312,361173789.0,JordiEsepe,,,,,,,,,,,,,,,
1.2777137198212424e+18,Mon Jun 29 21:21:04 +0000 2020,0.0,lwj have that aura that make you feel like home,1.2777137198212424e+18,,,en,22 | 🇩🇿 | ⵣ,0.0,0.0,0.0,https://x.com/YEORBlT/status/1277713719821242368,2766323726.0,YEORBlT,,,,,,,,,,,,,,,
1.311059640696922e+18,Tue Sep 29 21:45:51 +0000 2020,16.0,33 looking 23 but my aura is 40 https://t.co/Zya15ziFAH,1.311059640696922e+18,https://pbs.twimg.com/ext_tw_video_thumb/1311059596077748230/pu/img/8d2wNHJ8BFXCsRlo.jpg,,en,S.T.L 💎Collecting Beards ,1.0,0.0,4.0,https://x.com/HOLLYandherEGO/status/1311059640696922113,19956027.0,HOLLYandherEGO,,,,,,,,,,,,,,,
1.3110579609368453e+18,Tue Sep 29 21:39:10 +0000 2020,135.0,Jongho has such a princely aura ️ #ateez #에이티즈 #ateezfanart #ateezjongho #jongho #종호 #choijongho https://t.co/d13gg7T9mM,1.3110579609368453e+18,https://pbs.twimg.com/media/EjHQRA1XgAYLXxs.jpg,,en,she/her 21,1.0,4.0,32.0,https://x.com/popart8512/status/1311057960936845317,8.356355597836083e+17,popart8512,,,,,,,,,,,,,,,
